place,title,time,pay,date
대구 중구, 현대백화점,10:00~19:30,"시급8,600",1분전
경기 성남시, 현대백화점 판교점,10:00~20:30,"시급8,600",42분전
경기 남양주, 현대백화점 천호점,10:00~16:00,"시급8,600",1시간전
서울 강동구, 현대백화점 천호점,10:00~16:00,"시급8,600",1시간전
서울 강남구, 한무쇼핑(주),09:30~19:00,"시급9,410",11/15
서울 강남구, 현대백화점,09:00~19:00,"시급8,600",11/12
대전 유성구, 현대백화점 현대프리미엄아울렛 대전점,10:00~19:30,"시급8,600",11/10
서울 강남구, 현대백화점,10:00~20:00,"시급8,600",11/09
